dim,norm_bf,norm_prg,ratio,rel_error,outcome,ill_cond,time_bf_ms,time_prg_ms,cond_before,cond_after,gh,norm_gh_bf,norm_gh_prg
2,3.606,3.606,1.0,0.0,tie,0,0.338536,62.198439,89.778045,2.048435,1.297443175919773,2.779312471579854,2.779312471579854
2,1.414,1.414,1.0,0.0,tie,0,0.316974,67.077921,36.455729,3.906317,2.708399508017419,0.522079551341768,0.522079551341768
2,2.449,2.449,1.0,0.0,tie,0,0.323843,64.320107,267.310258,2.749379,2.496236627196443,0.981076863194057,0.981076863194057
2,2.0,2.0,1.0,0.0,tie,0,0.315581,61.537858,5.441331,4.198057,1.46034395841604,1.369540366482768,1.369540366482768
2,2.236,2.236,1.0,0.0,tie,0,0.299931,65.090405,8.457954,4.357564,1.28482302979236,1.740317497547783,1.740317497547783
2,3.162,3.162,1.0,0.0,tie,0,0.315529,62.556708,76.077692,1.822066,1.477465380538554,2.140151668966627,2.140151668966627
2,1.414,1.414,1.0,0.0,tie,0,0.280469,64.668407,0.383435,2.875209,1.641658415525205,0.861324126034848,0.861324126034848
2,1.414,1.414,1.0,0.0,tie,0,0.302449,62.733072,62.370439,1.747892,1.878387273493159,0.752773413637137,0.752773413637137
2,3.0,3.0,1.0,0.0,tie,0,0.31579,64.286224,45.96466,6.356883,2.103859694725799,1.425950602847114,1.425950602847114
2,3.162,3.162,1.0,0.0,tie,0,0.316807,61.729631,93.158382,2.782276,1.750941757478614,1.805885310858846,1.805885310858846
2,4.0,4.0,1.0,0.0,tie,0,0.323745,63.427672,1.249258,3.178149,0.690602807348384,5.792041325980512,5.792041325980512
2,3.162,3.162,1.0,0.0,tie,0,0.324082,60.117039,6.580623,7.336909,1.479888832894837,2.136646976256152,2.136646976256152
2,2.0,2.0,1.0,0.0,tie,0,0.308481,64.732489,21.052569,4.219034,2.142165381463752,0.933634731149184,0.933634731149184
2,2.236,2.236,1.0,0.0,tie,0,0.312792,60.818259,0.766849,3.097505,1.483308116852341,1.50744135665145,1.50744135665145
2,2.828,2.828,1.0,0.0,tie,0,0.301283,61.583335,13.505965,4.695416,2.294396695552792,1.232568023429203,1.232568023429203
2,1.414,1.414,1.0,0.0,tie,0,0.307167,58.128348,50.95531,4.395673,2.239337110608079,0.631436862856275,0.631436862856275
2,2.449,2.449,1.0,0.0,tie,0,0.320337,61.372401,1.280264,2.750232,2.021415290983622,1.21152739415972,1.21152739415972
2,2.646,2.646,1.0,0.0,tie,0,0.305697,62.648509,2.589385,3.955839,1.369219139745377,1.932488323594465,1.932488323594465
2,3.606,3.606,1.0,0.0,tie,0,0.314659,61.160599,3.845018,1.915931,1.678403572648232,2.148470164604305,2.148470164604305
2,4.0,4.0,1.0,0.0,tie,0,0.309172,64.475136,13.46841,4.24899,1.695593487774139,2.359056005370091,2.359056005370091
2,3.0,3.0,1.0,0.0,tie,0,0.335811,63.079426,38.399714,3.125283,2.139569437996863,1.402151267784373,1.402151267784373
2,3.0,3.0,1.0,0.0,tie,0,0.335582,64.734762,5.038226,3.274072,1.483973005137193,2.021600116454039,2.021600116454039
2,1.414,1.414,1.0,0.0,tie,0,0.319492,64.643118,19.252465,4.034694,2.114215699993066,0.66880593120401,0.66880593120401
2,2.236,2.236,1.0,0.0,tie,0,0.313837,62.605751,26.309979,2.33154,1.596273588383298,1.4007623857666,1.4007623857666
2,2.236,2.236,1.0,0.0,tie,0,0.320381,60.651292,1.944378,5.185598,1.898991556443909,1.177467057403446,1.177467057403446
2,3.0,3.0,1.0,0.0,tie,0,0.329259,62.451499,6.585022,3.337291,1.71899905068042,1.745201661869755,1.745201661869755
2,2.236,2.236,1.0,0.0,tie,0,0.307122,62.059761,1.269687,4.0825,1.165638840996592,1.918261404268475,1.918261404268475
2,3.606,3.606,1.0,0.0,tie,0,0.308305,59.943365,4.665999,1.70756,2.090283977779824,1.725124451190636,1.725124451190636
2,2.646,2.646,1.0,0.0,tie,0,0.333777,64.02903,5.441357,3.987675,0.731244365594226,3.618489419538706,3.618489419538706
2,2.646,2.646,1.0,0.0,tie,0,0.318231,65.78787,30.623573,3.276084,2.162165858898134,1.223772907666035,1.223772907666035
2,3.0,3.0,1.0,0.0,tie,0,0.312361,62.991703,0.538674,2.52751,1.92860898374581,1.555525264729037,1.555525264729037
2,3.606,3.606,1.0,0.0,tie,0,0.304754,61.917818,184.975828,2.244842,1.56478612870161,2.30446828090948,2.30446828090948
2,2.449,2.449,1.0,0.0,tie,0,0.305615,61.52247,341.844007,4.900958,2.295398917463933,1.06691694474866,1.06691694474866
2,3.606,3.606,1.0,0.0,tie,0,0.319995,60.423038,243.462562,4.276595,2.393811860632082,1.506384047678601,1.506384047678601
2,3.606,3.606,1.0,0.0,tie,0,0.298165,59.023467,179.300807,2.603692,2.438820295995819,1.478583725877842,1.478583725877842
2,2.449,2.449,1.0,0.0,tie,0,0.349497,62.668935,161.464741,1.448138,1.140120786162829,2.148018025565794,2.148018025565794
2,2.0,2.0,1.0,0.0,tie,0,0.301571,61.516527,46.443527,4.363871,1.092120960432886,1.831298979196642,1.831298979196642
2,1.414,1.414,1.0,0.0,tie,0,0.305995,63.740553,2.136375,4.727816,1.555666373223631,0.908935247517068,0.908935247517068
2,2.449,2.449,1.0,0.0,tie,0,0.30997,65.687989,7.232521,3.256186,2.377474453525808,1.030084675092142,1.030084675092142
2,2.449,2.449,1.0,0.0,tie,0,0.30407,64.672481,1.733591,1.515673,1.853862027985666,1.321026032698338,1.321026032698338
2,2.236,2.236,1.0,0.0,tie,0,0.318346,63.077991,12.372112,2.523668,2.284794910416614,0.97864363659331,0.97864363659331
2,2.828,2.828,1.0,0.0,tie,0,0.307049,64.137117,53.334016,5.25803,1.950016122898128,1.450244419413828,1.450244419413828
2,4.0,4.0,1.0,0.0,tie,0,0.320943,62.4998,6.729403,1.213885,0.678556488068979,5.894866632818018,5.894866632818018
2,2.646,2.646,1.0,0.0,tie,0,0.298747,61.583068,45.577716,3.042244,1.974975764945591,1.33976327556247,1.33976327556247
2,4.0,4.0,1.0,0.0,tie,0,0.300903,62.606297,9.438741,3.479938,1.414211153208714,2.82843194308316,2.82843194308316
2,2.646,2.646,1.0,0.0,tie,0,0.325908,60.895962,19.314519,2.212528,2.476830380671224,1.068300849605588,1.068300849605588
2,2.449,2.449,1.0,0.0,tie,0,0.332102,60.297536,86.410975,2.80608,1.665516457238886,1.470414770959383,1.470414770959383
2,3.0,3.0,1.0,0.0,tie,0,0.305407,61.872335,1.220906,5.833438,2.340404241165567,1.281829842568539,1.281829842568539
2,2.646,2.646,1.0,0.0,tie,0,0.313964,64.36306,90.77055,3.79477,1.477615985846446,1.790722369915516,1.790722369915516
2,4.0,4.0,1.0,0.0,tie,0,0.309724,63.361046,14.136701,5.471797,1.743104985559436,2.294755641879042,2.294755641879042
2,2.0,2.0,1.0,0.0,tie,0,0.315889,62.617854,1.179436,4.052603,2.321620748755062,0.861467145774121,0.861467145774121
2,2.646,2.646,1.0,0.0,tie,0,0.32733,63.011644,69.580344,4.512358,1.979460470780943,1.336727880681594,1.336727880681594
2,4.0,4.0,1.0,0.0,tie,0,0.333114,59.911609,2.818973,3.419795,1.794109239058479,2.229518645196398,2.229518645196398
2,3.162,3.162,1.0,0.0,tie,0,0.30768,64.998372,22.597038,3.573095,1.339472762512056,2.360630308054912,2.360630308054912
2,4.0,4.0,1.0,0.0,tie,0,0.314421,62.747228,23.710954,3.060282,2.208973367264037,1.810795937732047,1.810795937732047
2,2.0,2.0,1.0,0.0,tie,0,0.303652,61.918117,6.580707,2.456118,1.901232687938042,1.051949092127737,1.051949092127737
2,2.449,2.449,1.0,0.0,tie,0,0.320002,63.059009,12.125162,4.108516,1.024707275394598,2.389950826744088,2.389950826744088
2,2.0,2.0,1.0,0.0,tie,0,0.299997,63.190023,24.88197,1.35281,1.00573501798751,1.988595369784408,1.988595369784408
2,4.0,4.0,1.0,0.0,tie,0,0.34063,63.203748,7.278655,3.910634,1.701172467815318,2.351319502094274,2.351319502094274
2,2.0,2.0,1.0,0.0,tie,0,0.291157,65.026798,2.255364,2.057435,1.214702742665329,1.646493359858194,1.646493359858194
2,2.0,2.0,1.0,0.0,tie,0,0.305459,62.032931,53.896455,3.224501,1.846121658805892,1.083352221377241,1.083352221377241
2,3.162,3.162,1.0,0.0,tie,0,0.326933,63.46508,4.024757,2.384788,1.743207030238989,1.813898145859645,1.813898145859645
2,2.449,2.449,1.0,0.0,tie,0,0.304533,60.899787,5.096168,2.840211,2.081929526937958,1.17631263129349,1.17631263129349
2,3.162,3.162,1.0,0.0,tie,0,0.316465,59.976688,72.672803,1.881991,1.788704765790426,1.767759588096539,1.767759588096539
2,2.236,2.236,1.0,0.0,tie,0,0.32694,61.49177,3.952106,1.821632,1.533744357110632,1.45787007439253,1.45787007439253
2,4.0,4.0,1.0,0.0,tie,0,0.309703,63.282337,3.536073,4.742213,1.274092024123577,3.139490652373812,3.139490652373812
2,2.646,2.646,1.0,0.0,tie,0,0.297894,64.536215,2.990823,2.51697,1.412981651097477,1.872635782598327,1.872635782598327
2,3.162,3.162,1.0,0.0,tie,0,0.317967,62.739219,1.759974,2.989243,1.140288391602702,2.772982714974178,2.772982714974178
2,2.0,2.0,1.0,0.0,tie,0,0.317707,63.781978,213.01286,3.936915,1.658720309823858,1.205748786070138,1.205748786070138
2,2.828,2.828,1.0,0.0,tie,0,0.316716,64.020263,15.679273,3.14647,1.894095273042559,1.493061114849452,1.493061114849452
2,2.449,2.449,1.0,0.0,tie,0,0.314375,63.723605,24.185426,2.854555,1.795128860913153,1.364247466198184,1.364247466198184
2,1.414,1.414,1.0,0.0,tie,0,0.338286,61.90231,64.01857,4.216888,1.32828522614119,1.06453039766754,1.06453039766754
2,2.236,2.236,1.0,0.0,tie,0,0.305369,62.636239,26.545239,4.1236,2.561494902787086,0.872927756977801,0.872927756977801
2,2.828,2.828,1.0,0.0,tie,0,0.3135,60.923204,27.798905,2.955608,0.602556258647855,4.693337691564391,4.693337691564391
2,3.0,3.0,1.0,0.0,tie,0,0.32474,60.293627,6.256829,3.418655,1.757431462967781,1.707036697143164,1.707036697143164
2,1.414,1.414,1.0,0.0,tie,0,0.314021,60.206633,38.204235,3.082474,2.246023595799068,0.629557054807762,0.629557054807762
2,2.236,2.236,1.0,0.0,tie,0,0.3245,62.767843,40.362852,4.538507,2.142823337946831,1.043483128264996,1.043483128264996
2,4.0,4.0,1.0,0.0,tie,0,0.322647,64.620772,2.276875,5.229307,1.251520078786736,3.196113324748036,3.196113324748036
2,3.162,3.162,1.0,0.0,tie,0,0.324438,63.085198,1.787815,2.89497,0.988235596374877,3.199641878514694,3.199641878514694
2,2.828,2.828,1.0,0.0,tie,0,0.31498,61.347116,0.74039,5.12237,1.764280022431696,1.602920151021256,1.602920151021256
2,2.236,2.236,1.0,0.0,tie,0,0.294025,60.879489,73.173235,4.339749,1.631929094870958,1.370157568136751,1.370157568136751
2,2.646,2.646,1.0,0.0,tie,0,0.326241,61.596892,22.745129,3.00167,2.92397184704016,0.904933473514274,0.904933473514274
2,2.646,2.646,1.0,0.0,tie,0,0.33501,64.472652,11.390682,4.061562,1.628022965472316,1.625284198145419,1.625284198145419
2,2.828,2.828,1.0,0.0,tie,0,0.303046,62.424361,3.710962,4.286296,2.136331374006049,1.323764671721754,1.323764671721754
2,2.236,2.236,1.0,0.0,tie,0,0.324205,63.131241,17.121513,3.538315,2.034946443178464,1.098800416834314,1.098800416834314
2,4.0,4.0,1.0,0.0,tie,0,0.302075,61.755279,2.452024,3.545409,2.262451913520831,1.767993377492472,1.767993377492472
2,3.162,3.162,1.0,0.0,tie,0,0.307488,63.778171,4.228022,3.939581,1.606861945438851,1.967810619310189,1.967810619310189
2,2.449,2.449,1.0,0.0,tie,0,0.307784,62.78651,0.441339,2.50841,1.548649121715965,1.581378225486229,1.581378225486229
2,2.646,2.646,1.0,0.0,tie,0,0.318718,63.457465,0.683253,4.108031,1.802514210805877,1.467949591818759,1.467949591818759
2,1.414,1.414,1.0,0.0,tie,0,0.311772,62.906542,2.771966,2.726765,1.300586062810669,1.087202177873746,1.087202177873746
2,2.828,2.828,1.0,0.0,tie,0,0.294743,64.478853,87.284556,2.350204,1.688073590198321,1.675282414475637,1.675282414475637
2,1.414,1.414,1.0,0.0,tie,0,0.308685,64.787169,2.394839,1.420514,2.069284344910589,0.683328032456118,0.683328032456118
2,3.0,3.0,1.0,0.0,tie,0,0.30184,63.993272,27.610199,2.365501,1.416333524914739,2.118145159474775,2.118145159474775
2,2.449,2.449,1.0,0.0,tie,0,0.295872,60.939666,17.390193,2.138397,1.976562246682944,1.239019921639148,1.239019921639148
2,2.449,2.449,1.0,0.0,tie,0,0.328023,62.331169,0.666189,5.192217,1.598674623200085,1.531893960446942,1.531893960446942
2,2.236,2.236,1.0,0.0,tie,0,0.321579,63.253776,15.804859,3.736651,2.062109457222689,1.084326533767762,1.084326533767762
2,2.449,2.449,1.0,0.0,tie,0,0.298633,63.598327,3.222045,4.413478,2.672293966449426,0.916441091716377,0.916441091716377
2,2.646,2.646,1.0,0.0,tie,0,0.351248,64.287887,176.707995,4.525859,0.960978599466786,2.753443210356792,2.753443210356792
2,2.646,2.646,1.0,0.0,tie,0,0.3161,64.985239,2.33087,3.243296,2.279172951149472,1.160947438703817,1.160947438703817
2,2.236,2.236,1.0,0.0,tie,0,0.308387,66.171012,25.665975,3.669503,1.884293625946041,1.186651575535304,1.186651575535304
2,2.828,2.828,1.0,0.0,tie,0,0.305211,60.750117,0.271826,5.70419,1.805787296606695,1.566075918971284,1.566075918971284
2,2.449,2.449,1.0,0.0,tie,0,0.314999,62.678201,3.151531,4.139561,1.60160269583356,1.529093330306496,1.529093330306496
2,2.646,2.646,1.0,0.0,tie,0,0.338828,64.162548,0.164122,4.082953,1.216973831224427,2.174245601762688,2.174245601762688
2,3.0,3.0,1.0,0.0,tie,0,0.306617,64.334413,38.680302,5.046565,1.481311535755049,2.025232321215166,2.025232321215166
2,2.646,2.646,1.0,0.0,tie,0,0.302243,55.280888,11.473339,4.130545,1.344486486207742,1.968037631574347,1.968037631574347
2,3.0,3.0,1.0,0.0,tie,0,0.324771,65.005292,31.544631,3.037541,1.889718890649895,1.587537709890949,1.587537709890949
2,3.0,3.0,1.0,0.0,tie,0,0.299966,62.783102,4.715353,4.848548,2.321384125109113,1.292332435442578,1.292332435442578
2,3.0,3.0,1.0,0.0,tie,0,0.325345,62.968491,20.747121,2.627261,2.214022371172984,1.354999858655722,1.354999858655722
2,3.162,3.162,1.0,0.0,tie,0,0.318391,65.037092,76.42321,3.072514,1.234090737763047,2.562210300461004,2.562210300461004
2,2.0,2.0,1.0,0.0,tie,0,0.3087,61.95337,0.484621,3.473987,1.028900316436382,1.943822903006817,1.943822903006817
2,4.0,4.0,1.0,0.0,tie,0,0.303311,63.897402,6.008664,4.830647,1.885413789798069,2.121550198499613,2.121550198499613
2,3.0,3.0,1.0,0.0,tie,0,0.297707,62.394895,18.456643,4.564569,1.789700496483776,1.676258125811609,1.676258125811609
2,3.0,3.0,1.0,0.0,tie,0,0.321569,61.553081,7.229234,3.82311,1.656723146488412,1.810803456424688,1.810803456424688
2,4.0,4.0,1.0,0.0,tie,0,0.329633,64.434862,3.440269,4.157961,2.610654808643621,1.532182648872763,1.532182648872763
2,4.0,4.0,1.0,0.0,tie,0,0.335047,63.303266,43.288311,4.5383,2.601791326800573,1.537402311552328,1.537402311552328
2,1.414,1.414,1.0,0.0,tie,0,0.312393,65.346308,35.00461,3.730249,1.745198550200293,0.810222997169988,0.810222997169988
2,2.236,2.236,1.0,0.0,tie,0,0.310001,63.048622,2.527653,3.582906,1.575132702623932,1.41956293350723,1.41956293350723
2,1.414,1.414,1.0,0.0,tie,0,0.303336,63.726562,61.462366,2.337315,1.890997417608574,0.74775353304723,0.74775353304723
2,3.162,3.162,1.0,0.0,tie,0,0.315901,65.660673,10.76866,4.398749,1.413449610878855,2.23708010222871,2.23708010222871
2,2.828,2.828,1.0,0.0,tie,0,0.292216,63.152872,402.308208,4.135392,2.002767347917514,1.412046188460465,1.412046188460465
2,3.606,3.606,1.0,0.0,tie,0,0.315231,63.108278,19.228024,3.857414,1.944607067261853,1.854359197139763,1.854359197139763
2,2.236,2.236,1.0,0.0,tie,0,0.312818,60.238649,7.660314,2.870315,2.426457247566075,0.921508096729452,0.921508096729452
2,3.0,3.0,1.0,0.0,tie,0,0.333642,61.487031,63.875437,3.302407,2.20747820323996,1.359016816382078,1.359016816382078
2,1.414,1.414,1.0,0.0,tie,0,0.331727,63.724401,14.88299,3.597026,1.31026957124039,1.079167242402959,1.079167242402959
2,1.414,1.414,1.0,0.0,tie,0,0.303987,61.619265,1.094553,3.059356,1.344079040635827,1.052021463954304,1.052021463954304
2,4.0,4.0,1.0,0.0,tie,0,0.330637,64.454648,1.495775,1.76651,2.1988203135616,1.819157288719463,1.819157288719463
2,2.236,2.236,1.0,0.0,tie,0,0.308203,60.576669,21.595372,7.538377,2.359484725282257,0.947664537108845,0.947664537108845
2,2.828,2.828,1.0,0.0,tie,0,0.305188,63.186889,643.640673,2.385471,1.921280307240995,1.471935141031594,1.471935141031594
2,2.828,2.828,1.0,0.0,tie,0,0.316412,62.77088,42.720592,3.933416,1.520163442473724,1.860326278730967,1.860326278730967
2,3.606,3.606,1.0,0.0,tie,0,0.29991,66.258407,120.477898,1.353312,1.74068158884239,2.071602309758506,2.071602309758506
2,4.0,4.0,1.0,0.0,tie,0,0.327397,63.667978,50.997769,2.011798,1.697817649324122,2.35596561361719,2.35596561361719
2,3.606,3.606,1.0,0.0,tie,0,0.308838,60.858541,1.450445,3.221227,0.840427307212337,4.290674480772113,4.290674480772113
2,3.0,3.0,1.0,0.0,tie,0,0.342213,61.057827,92.461012,5.153763,2.353591220506151,1.274647854674966,1.274647854674966
2,2.828,2.828,1.0,0.0,tie,0,0.320021,65.499899,2.505798,5.594484,2.740025155495519,1.032107312711358,1.032107312711358
2,4.0,4.0,1.0,0.0,tie,0,0.308353,61.774293,4.813216,1.926312,1.66353235365751,2.404521914590622,2.404521914590622
2,2.449,2.449,1.0,0.0,tie,0,0.323653,62.051427,52.771083,5.848229,0.87380889071005,2.802672330342122,2.802672330342122
2,2.646,2.646,1.0,0.0,tie,0,0.307132,61.102108,32.553907,4.222597,1.929833794703788,1.371102530830193,1.371102530830193
2,3.0,3.0,1.0,0.0,tie,0,0.317768,63.08385,18.434796,3.228996,1.673097425949499,1.793081474796646,1.793081474796646
2,2.828,2.828,1.0,0.0,tie,0,0.301318,62.404126,144.246722,5.216294,2.031216883457326,1.392268852741354,1.392268852741354
2,4.0,4.0,1.0,0.0,tie,0,0.299981,63.979956,32.717226,5.170226,2.323660109015426,1.721422158292706,1.721422158292706
2,3.0,3.0,1.0,0.0,tie,0,0.302823,63.005475,26.271546,3.184309,1.300348255014425,2.307074269090106,2.307074269090106
2,2.236,2.236,1.0,0.0,tie,0,0.308518,61.306479,10.741839,3.664182,1.507940422959897,1.482817202824906,1.482817202824906
2,2.449,2.449,1.0,0.0,tie,0,0.324905,62.75211,120.918129,1.76282,1.534994553505523,1.595445400380822,1.595445400380822
2,2.236,2.236,1.0,0.0,tie,0,0.297266,65.238689,2.66232,6.378965,1.412759199090877,1.582718414743918,1.582718414743918
2,3.0,3.0,1.0,0.0,tie,0,0.309647,62.103214,57.417563,4.256031,2.544817723426641,1.178866357453864,1.178866357453864
2,4.0,4.0,1.0,0.0,tie,0,0.320792,62.63605,60.848222,2.80839,2.197579120563439,1.820184749013468,1.820184749013468
2,2.236,2.236,1.0,0.0,tie,0,0.308156,60.177019,16.58799,2.987027,1.831152443548661,1.221088942036289,1.221088942036289
2,3.162,3.162,1.0,0.0,tie,0,0.315475,62.879198,10.454119,2.326134,2.611156263003285,1.210957783263093,1.210957783263093
2,2.0,2.0,1.0,0.0,tie,0,0.309894,60.421847,12.066865,2.328322,2.287034821059836,0.874494774449118,0.874494774449118
2,2.236,2.236,1.0,0.0,tie,0,0.318159,62.470567,12.383821,3.946053,0.668234564747314,3.346130412822208,3.346130412822208
2,2.646,2.646,1.0,0.0,tie,0,0.306498,61.332029,1.145744,1.274746,2.359540502784017,1.121404780667248,1.121404780667248
2,3.606,3.606,1.0,0.0,tie,0,0.354382,63.11847,1.630446,3.304648,1.731017759688293,2.083167535293998,2.083167535293998
2,2.236,2.236,1.0,0.0,tie,0,0.31304,63.949927,9.955833,3.179514,1.678903746969006,1.33182143648005,1.33182143648005
2,4.0,4.0,1.0,0.0,tie,0,0.345824,65.983646,60.597431,4.280557,0.980202842187773,4.08078800411572,4.08078800411572
2,3.606,3.606,1.0,0.0,tie,0,0.307829,62.028749,6.339373,5.627378,1.616430780763771,2.230840963258661,2.230840963258661
2,2.449,2.449,1.0,0.0,tie,0,0.329977,63.891449,0.357709,3.112703,1.344939066056815,1.820900338020627,1.820900338020627
2,2.828,2.828,1.0,0.0,tie,0,0.304596,61.667819,39.234447,5.72549,1.178262835772343,2.40014359626837,2.40014359626837
2,2.449,2.449,1.0,0.0,tie,0,0.286502,60.899323,5.919149,1.512212,1.059875553208808,2.310648634724682,2.310648634724682
2,2.646,2.646,1.0,0.0,tie,0,0.317555,61.984208,5.781904,4.301252,1.40883023772394,1.878153896153443,1.878153896153443
2,2.0,2.0,1.0,0.0,tie,0,0.292591,63.758194,3.031253,3.778874,1.400129538815053,1.4284392583365,1.4284392583365
2,2.646,2.646,1.0,0.0,tie,0,0.277164,62.284618,13.518634,4.484461,2.19209272950799,1.207065725086314,1.207065725086314
2,2.646,2.646,1.0,0.0,tie,0,0.33284,64.387989,4.335432,2.135409,1.25095146065688,2.115189983958749,2.115189983958749
2,3.0,3.0,1.0,0.0,tie,0,0.302186,61.487908,0.619048,6.031281,1.726944003702721,1.737172712935529,1.737172712935529
2,2.236,2.236,1.0,0.0,tie,0,0.305473,62.518439,0.764402,1.42268,1.848525990106716,1.209612421987594,1.209612421987594
2,3.606,3.606,1.0,0.0,tie,0,0.290164,61.288121,2.865201,2.362967,2.144130114425908,1.681800920447175,1.681800920447175
2,2.0,2.0,1.0,0.0,tie,0,0.331889,63.869071,0.779941,1.449952,0.752488026663795,2.657849599105424,2.657849599105424
2,3.0,3.0,1.0,0.0,tie,0,0.312584,61.80131,0.815868,2.568464,3.040741352738914,0.986601506668031,0.986601506668031
2,2.0,2.0,1.0,0.0,tie,0,0.306661,61.416948,4.197438,1.446651,1.619464695346932,1.234975980486903,1.234975980486903
2,1.414,1.414,1.0,0.0,tie,0,0.299162,63.325877,3.65498,3.365732,2.403353871572379,0.588344486729663,0.588344486729663
2,2.0,2.0,1.0,0.0,tie,0,0.317879,64.156249,82.307857,6.431231,1.608254047503788,1.243584620914992,1.243584620914992
2,2.646,2.646,1.0,0.0,tie,0,0.316466,63.35936,1.359704,5.431258,2.11478984591674,1.251188152387305,1.251188152387305
2,3.0,3.0,1.0,0.0,tie,0,0.309048,64.019752,41.607932,6.93877,1.243343767474396,2.412848383913888,2.412848383913888
2,2.449,2.449,1.0,0.0,tie,0,0.340934,61.529059,81.067692,4.695341,1.425611154774071,1.717859734611935,1.717859734611935
